english_word,word_class,level,verb_transitivity,translation,transliteration
"to finish (a task, completion)",verb,a1,transitive,خَتْمَ کَرَنَا / مُکَمَّلَ کَرَنَا / اَن٘جَامَ دینَا,k͟hatm karanā / mukammal karanā / aṁjām dēnā
"to finish (to end, come to an end)",verb,a1,intransitive,خَتْمَ ہونَا / تَمَامَ ہونَا / اَن٘جَامَ پَانَا,k͟hatm hōnā / tamām hōnā / aṁjām pānā
"to fly (a bird, plane moves through air)",verb,a1,intransitive,اُڑَنَا / پَرَوَازَ کَرَنَا,uṛanā / paravāz karanā
"to fly (an object, vehicle)",verb,a1,transitive,اُڑَانَا / پَرَوَازَ دینَا,uṛānā / paravāz dēnā
"to follow (go after, pursue)",verb,a1,transitive,پِیچھے چَلَنَا / پِیچھَا کَرَنَا / پَیرَوِی کَرَنَا,pīchē calanā / pīchā karanā / pairavī karanā
"to follow (rules, instructions)",verb,a1,transitive,مَانَنَا / پَیرَوِی کَرَنَا / اِتَاءاَتَ کَرَنَا,mānanā / pairavī karanā / itāat karanā
to forget,verb,a1,transitive,بھُولَنَا / فَرَاموشَ کَرَنَا,bhūlanā / farāmōśa karanā
"to form (e.g., a queue, naturally)",verb,a1,intransitive,بَنَنَا / شَکْلَ اِخْتِیَارَ کَرَنَا,bananā / śakl ik͟htiyār karanā
to form (to create or shape something),verb,a1,transitive,بَنَانَا / شَکْلَ دینَا / تَشْکِیلَ دینَا,banānā / śakl dēnā / taśkīl dēnā
to form (to develop or arise),verb,a1,intransitive,بَنَنَا / وَجُودَ میں آنَا / پَنَپَنَا,bananā / vajūd mēṁ ānā / panapanā
"to fry (general, deep fry)",verb,a1,transitive,تَلَنَا / قَلِیَا کَرَنَا,talanā / qaliyā karanā
to get (to become),verb,a1,intransitive,ہونَا / بَنَ جَانَا,hōnā / ban jānā
"to get (to fetch, to bring)",verb,a1,transitive,لَانَا / لے آنَا / مَن٘گَوَانَا,lānā / lē ānā / mam̐gavānā
"to get (to receive, to acquire)",verb,a1,transitive,مِلَنَا / پَانَا / ہَاسِلَ کَرَنَا / وَسُولَ کَرَنَا,milanā / pānā / hāsil karanā / vasūl karanā
to get (to understand),verb,a1,transitive,سَمَجھَنَا / سَمَجھَ میں آنَا / بُوجھَنَا,samajhanā / samajh mēṁ ānā / būjhanā
"to give (or offer, provide, slightly formal)",verb,a1,transitive,دینَا / اَتَا کَرَنَا / بَخْشَنَا,dēnā / atā karanā / bak͟hśanā
to go,verb,a1,intransitive,جَانَا / چَلے جَانَا / سِدھَارَنَا,jānā / calē jānā / sidhāranā
"to grow (increase in size, stature)",verb,a1,intransitive,بَڑھَنَا / پَرَوَانَ چَڑھَنَا / وِکَسِتَ ہونَا,baṛhanā / paravān caṛhanā / vikasit hōnā
to grow (to cultivate),verb,a1,transitive,اُگَانَا / بونَا / کَاشْتَ کَرَنَا,ugānā / bōnā / kāśt karanā
to guess,verb,a1,transitive,اَن٘دَازَا لَگَانَا / اَٹَکَلَ لَگَانَا / تَقَمِینَا کَرَنَا,aṁdāzā lagānā / aṭakal lagānā / taqamīnā karanā
to guess (estimate quantity),verb,a1,transitive,اَن٘دَازَا لَگَانَا / تَخَمِینَا لَگَانَا,aṁdāzā lagānā / tak͟hamīnā lagānā
to hate,verb,a1,transitive,نَفَرَتَ کَرَنَا / کَرَاہِیَتَ کَرَنَا,nafarat karanā / karāhiyat karanā
to have (a drink),verb,a1,transitive,پِینَا / نوشَ کَرَنَا,pīnā / nōśa karanā
"to have (a meal, drink)",verb,a1,transitive,کھَانَا/پِینَا / لینَا / نوشَ فَرَمَانَا,khānā/pīnā / lēnā / nōśa faramānā
to have (possess),verb,a1,,پَاسَ ہونَا / رَکھَنَا / مِلْکِیَتَ ہونَا,pās hōnā / rakhanā / milkiyat hōnā
to hear,verb,a1,,سُنَنَا / سَمَاءاَتَ کَرَنَا,sunanā / samāat karanā
to help (action),verb,a1,transitive,مَدَدَ کَرَنَا / اِمَدَادَ کَرَنَا,madad karanā / imadād karanā
"to help (be useful, beneficial)",verb,a1,intransitive,فَایَدیمَن٘دَ ہونَا / مُفِیدَ ہونَا,fāyadēmaṁd hōnā / mufīd hōnā
"to hope (for an event, outcome)",verb,a1,transitive,اُمِّیدَ کَرَنَا / آرَزُو کَرَنَا / تَمَنَّا کَرَنَا,ummīd karanā / ārazū karanā / tamannā karanā
to imagine (to conceive a mental picture),verb,a1,transitive,تَسَوُّرَ کَرَنَا / خْیَالَ کَرَنَا,tasavvur karanā / k͟hyāl karanā
to imagine (to suppose or guess),verb,a1,transitive,سوچَنَا / تَسَوُّرَ کَرَنَا / فَرْزَ کَرَنَا,sōcanā / tasavvur karanā / farz karanā
to improve (to get better),verb,a1,intransitive,بیہَتَرَ ہونَا / سُدھَرَنَا / تَرَقِّی کَرَنَا,bēhatar hōnā / sudharanā / taraqqī karanā
to improve (to make better),verb,a1,transitive,بیہَتَرَ بَنَانَا / سُدھَارَنَا / تَرَقِّی دینَا,bēhatar banānā / sudhāranā / taraqqī dēnā
"to include (to add to a list, group)",verb,a1,transitive,شَامِلَ کَرَنَا / جوڑَنَا / دَاخِلَ کَرَنَا,śāmil karanā / jōṛanā / dāk͟hil karanā
"to include (to contain, to comprise)",verb,a1,transitive,شَامِلَ کَرَنَا / پَرَ مُشْتَمِلَ ہونَا / رَکھَنَا,śāmil karanā / par muśtamil hōnā / rakhanā
to interest,verb,a1,transitive,دِلَچَسْپِی پَیدَا کَرَنَا / مُتَوَجَّہَ کَرَنَا / رَاغِبَ کَرَنَا,dilacaspī paidā karanā / mutavajjah karanā / rāġib karanā
to interview (be interviewed),verb,a1,intransitive,اِن٘ٹَرَوْیُو دینَا / مُسَاہِبَا دینَا,iṁṭaravyū dēnā / musāhibā dēnā
to interview (conduct),verb,a1,transitive,اِن٘ٹَرَوْیُو لینَا / مُسَاہِبَا کَرَنَا,iṁṭaravyū lēnā / musāhibā karanā
"to join (a group, activity)",verb,a1,transitive,شَامِلَ ہونَا / جُڑَنَا / شَرِیکَ ہونَا,śāmil hōnā / juṛanā / śarīk hōnā
to join (connect things),verb,a1,transitive,جوڑَنَا / مِلَانَا / مُتَّہِدَ کَرَنَا,jōṛanā / milānā / muttahid karanā
to keep (to put an object somewhere),verb,a1,transitive,رَکھَنَا,rakhanā
to keep (to retain possession),verb,a1,transitive,رَکھَنَا / پَاسَ رَکھَنَا / بَرَقَرَارَ رَکھَنَا,rakhanā / pās rakhanā / baraqarār rakhanā
"to know (a fact, information)",verb,a1,transitive,جَانَنَا / اِلْمَ ہونَا,jānanā / ilm hōnā
"to know (a person, be acquainted with)",verb,a1,transitive,جَانَنَا / پَہَچَانَنَا / وَاقِفَ ہونَا,jānanā / pahacānanā / vāqif hōnā
to learn,verb,a1,transitive,سِیکھَنَا / تَالِیمَ ہَاسِلَ کَرَنَا / اِلْمَ ہَاسِلَ کَرَنَا,sīkhanā / tālīm hāsil karanā / ilm hāsil karanā
to leave (something behind),verb,a1,transitive,چھوڑَنَا / پِیچھے چھوڑَنَا / تَرْکَ کَرَنَا,chōṛanā / pīchē chōṛanā / tark karanā
"to leave (to exit, depart)",verb,a1,intransitive,جَانَا / نِکَلَنَا / رَوَانَا ہونَا,jānā / nikalanā / ravānā hōnā
"to let (to permit, allow)",verb,a1,transitive,دینَا / اِجَازَتَ دینَا / مَن٘زُورِی دینَا,dēnā / ijāzat dēnā / maṁzūrī dēnā
"to lie (to rest, be horizontal)",verb,a1,intransitive,لیٹَنَا / پَڑَا ہونَا,lēṭanā / paṛā hōnā
to lie (to tell an untruth),verb,a1,intransitive,جھُوٹھَ بولَنَا / دَروغَگوئِی کَرَنَا,jhūṭh bōlanā / darōġagōī karanā
to like,verb,a1,transitive,پَسَن٘دَ کَرَنَا / اَچھَّا لَگَنَا / چَاہَنَا / پَسَن٘دَ فَرَمَانَا,pasaṁd karanā / acchā laganā / cāhanā / pasaṁd faramānā
to list,verb,a1,transitive,فیہَرِسْتَ بَنَانَا / دَرْجَ کَرَنَا / سُوچِیبَدھَّ کَرَنَا,fēharist banānā / darj karanā / sūcībaddh karanā
"to listen (to advice, to heed)",verb,a1,transitive,بَاتَ مَانَنَا / دھْیَانَ دینَا / سُنَنَا / کَانَ دھَرَنَا,bāt mānanā / dhyān dēnā / sunanā / kān dharanā
to live (be alive),verb,a1,intransitive,جِینَا / زِن٘دَا رَہَنَا,jīnā / ziṁdā rahanā
to live (exist),verb,a1,intransitive,رَہَنَا / ہونَا / مَوجُودَ ہونَا,rahanā / hōnā / maujūd hōnā
to live (have a way of life),verb,a1,intransitive,گُزَارَنَا / زِن٘دَگِی بَسَرَ کَرَنَا / رَہَنَا,guzāranā / ziṁdagī basar karanā / rahanā
to live (reside),verb,a1,intransitive,رَہَنَا / سَکُونَتَ اِخْتِیَارَ کَرَنَا / قَیَامَ کَرَنَا,rahanā / sakūnat ik͟htiyār karanā / qayām karanā
"to look (to appear, seem)",verb,a1,intransitive,لَگَنَا / دِکھَنَا / مَالُومَ ہونَا,laganā / dikhanā / mālūm hōnā
to look (to search for),verb,a1,transitive,ڈھُون٘ڈھَنَا / تَلَاشَ کَرَنَا / جُسْتَجُو کَرَنَا,ḍhūm̐ḍhanā / talāśa karanā / justajū karanā
to look at,verb,a1,transitive,دیکھَنَا / تَاکَنَا / نَزَرَ ڈَالَنَا / مُشَاہِدَا کَرَنَا,dēkhanā / tākanā / nazar ḍālanā / muśāhidā karanā
to lose (a game or contest),verb,a1,transitive,ہَارَنَا / شِکَسْتَ کھَانَا,hāranā / śikast khānā
to lose (misplace or suffer deprivation),verb,a1,transitive,کھونَا / گَن٘وَانَا / زَایَا کَرَنَا,khōnā / gaṁvānā / zāyā karanā
"to love (deep affection, familial or romantic)",verb,a1,transitive,پْیَارَ کَرَنَا / مُہَبَّتَ کَرَنَا / اِشْقَ کَرَنَا,pyār karanā / muhabbat karanā / iśq karanā
"to love (to like strongly, to be fond of)",verb,a1,transitive,پَسَن٘دَ کَرَنَا / چَاہَنَا,pasaṁd karanā / cāhanā
to make (earn),verb,a1,transitive,کَمَانَا / ہَاسِلَ کَرَنَا,kamānā / hāsil karanā
to make someone laugh,verb,a1,transitive,ہَن٘سَانَا,ham̐sānā
to match (to be compatible),verb,a1,intransitive,میلَ کھَانَا / مُنَاسِبَ ہونَا / مُوَافِقَ ہونَا,mēl khānā / munāsib hōnā / muvāfiq hōnā
to match (to pair items),verb,a1,transitive,مِلَانَا / جوڑَنَا,milānā / jōṛanā
to mean (to convey sense or definition),verb,a1,transitive,مَتَلَبَ ہونَا / مَانِی ہونَا,matalab hōnā / mānī hōnā
to mean (to intend or plan),verb,a1,intransitive,اِرَادَا کَرَنَا / مَقَسَدَ ہونَا / نِییَتَ ہونَا,irādā karanā / maqasad hōnā / nīyat hōnā
to meet (to gather),verb,a1,intransitive,مِلَنَا / جَمَا ہونَا / اِکْٹھَّا ہونَا,milanā / jamā hōnā / ikṭṭhā hōnā
to miss (a scheduled event or transportation),verb,a1,transitive,چھُوٹَ جَانَا / چُوکَ جَانَا / گَن٘وَا دینَا,chūṭa jānā / cūk jānā / gam̐vā dēnā
"to miss (longing for someone, something)",verb,a1,transitive,یَادَ آنَا / کَمِی مَہَسُوسَ ہونَا / فِرَاقَ مَہَسُوسَ کَرَنَا,yād ānā / kamī mahasūs hōnā / firāq mahasūs karanā
to move (change residence),verb,a1,intransitive,گھَرَ بَدَلَنَا / مُن٘تَقِلَ ہونَا,ghar badalanā / muṁtaqil hōnā
to move (house),verb,a1,intransitive,گھَرَ بَدَلَنَا / مُن٘تَقِلَ ہونَا,ghar badalanā / muṁtaqil hōnā
to name (to identify or specify),verb,a1,transitive,نَامَ بَتَانَا / پَہَچَانَنَا / تَشَخُّسَ کَرَنَا,nām batānā / pahacānanā / taśak͟hk͟hus karanā
"to need (necessity, formal requirement)",verb,a1,intransitive,زَرُورَتَ ہونَا / دَرَکَارَ ہونَا,zarūrat hōnā / darakār hōnā
"to need (simple requirement, want)",verb,a1,transitive,زَرُورَتَ ہونَا / چَاہَنَا,zarūrat hōnā / cāhanā
to open,verb,a1,transitive,کھولَنَا,khōlanā
"to open (a business, an event)",verb,a1,transitive,کھولَنَا / شُرُو کَرَنَا / اِفْتِتَاہَ کَرَنَا,khōlanā / śurū karanā / iftitāh karanā
"to order (food, goods)",verb,a1,transitive,آرْڈَرَ کَرَنَا / فَرْمَائِشَ کَرَنَا / تَلَبَ کَرَنَا,ôrḍar karanā / farmāiśa karanā / talab karanā
to order (to command),verb,a1,transitive,ہُکْمَ دینَا / فَرَمَانَ جَارِی کَرَنَا / اِرْشَادَ کَرَنَا,hukm dēnā / faramān jārī karanā / irśād karanā
to own,adjective,a1,transitive,اَپَنَا / زَاتِی / خُدَ کَا,apanā / zātī / k͟hud kā
"to paint (a wall, surface)",verb,a1,transitive,رَن٘گَ کَرَنَا / پین٘ٹَ کَرَنَا / روغَنَ کَرَنَا,raṁg karanā / pēṁṭa karanā / rōġan karanā
"to paint (an artwork, picture)",verb,a1,transitive,تَسْوِیرَ بَنَانَا / پین٘ٹِن٘گَ کَرَنَا / نَقَّاشِی کَرَنَا,tasvīr banānā / pēṁṭiṁg karanā / naqqāśī karanā
to park,verb,a1,transitive,پَارْکَ کَرَنَا / کھَڑَا کَرَنَا / روکَ دینَا,pārk karanā / khaṛā karanā / rōk dēnā
to pay,verb,a1,,پَیسے دینَا / اَدَا کَرَنَا / بھُگَتَانَ کَرَنَا,paisē dēnā / adā karanā / bhugatān karanā
to pay (general),verb,a1,transitive,پَیسے دینَا / اَدَا کَرَنَا / بھُگَتَانَ کَرَنَا,paisē dēnā / adā karanā / bhugatān karanā
to pay (make formal payment),verb,a1,transitive,اَدَا کَرَنَا / بھُگَتَانَ کَرَنَا / رَقَمَ اَدَا کَرَنَا,adā karanā / bhugatān karanā / raqam adā karanā
to plan,verb,a1,transitive,مَن٘سُوبَا بَنَانَا / پْلَانَ کَرَنَا / تَدَبِیرَ کَرَنَا,maṁsūbā banānā / plān karanā / tadabīr karanā
"to play (an instrument, music)",verb,a1,transitive,بَجَانَا / وَادَنَ کَرَنَا,bajānā / vādan karanā
to post (mail),verb,a1,transitive,بھیجَنَا / ڈَاکَ میں ڈَالَنَا / رَوَانَا کَرَنَا,bhējanā / ḍāk mēṁ ḍālanā / ravānā karanā
to post (online content),verb,a1,transitive,پوسْٹَ کَرَنَا / ڈَالَنَا / شَائے کَرَنَا,pōsṭa karanā / ḍālanā / śāē karanā
to prefer,verb,a1,transitive,تَرَجِیہَ دینَا / پَسَن٘دَ کَرَنَا / فَوقِیَتَ دینَا,tarajīh dēnā / pasaṁd karanā / fauqiyat dēnā
"to prepare (food, a meal)",verb,a1,transitive,بَنَانَا / پَکَانَا / تَییَارَ کَرَنَا,banānā / pakānā / taiyār karanā
to prepare (to get ready),verb,a1,transitive,تَییَارَ کَرَنَا / تَییَارِی کَرَنَا / آمَادَا کَرَنَا,taiyār karanā / taiyārī karanā / āmādā karanā
to proceed,verb,a1,intransitive,آگے بَڑھَنَا / چَلَنَا / پیشَ قَدَمِی کَرَنَا,āgē baṛhanā / calanā / pēśa qadamī karanā
"to put (to place, keep)",verb,a1,transitive,رَکھَنَا / ڈَالَنَا / سْتھَاپِتَ کَرَنَا,rakhanā / ḍālanā / sthāpit karanā
to put (to wear clothes),verb,a1,transitive,پَہَنَنَا / زیبَ-اے-تَنَ کَرَنَا,pahananā / zēb-ē-tan karanā
to rain,verb,a1,intransitive,بَارِشَ ہونَا / بَرَسَاتَ ہونَا,bāriśa hōnā / barasāt hōnā
to read,verb,a1,,پَڑھَنَا / مُتَالَا کَرَنَا,paṛhanā / mutālā karanā
"to relax (to calm down, loosen tension)",verb,a1,intransitive,آرَامَ کَرَنَا / سُکُونَ ہَاسِلَ کَرَنَا,ārām karanā / sukūn hāsil karanā
"to relax (to take a rest, leisure)",verb,a1,intransitive,آرَامَ کَرَنَا / فُرَسَتَ کَرَنَا,ārām karanā / furasat karanā
to remind,verb,a1,transitive,یَادَ دِلَانَا / تَزَکِرَا کَرَنَا,yād dilānā / tazakirā karanā
"to respect (person, feelings, honor)",verb,a1,transitive,اِزَّتَ کَرَنَا / ایہَتَرَامَ کَرَنَا / تَقَدُّسَ کَرَنَا,izzat karanā / ēhatarām karanā / taqaddus karanā
to return (to come back),verb,a1,intransitive,وَاپَسَ آنَا / لَوٹَنَا,vāpas ānā / lauṭanā
to return (to give back an object),verb,a1,transitive,وَاپَسَ کَرَنَا / لَوٹَانَا,vāpas karanā / lauṭānā
to ride,verb,a1,transitive,سَوَارِی کَرَنَا / سَوَارَ ہونَا,savārī karanā / savār hōnā
"to run (liquid, flow)",verb,a1,intransitive,بَہَنَا / جَارِی ہونَا,bahanā / jārī hōnā
to see (perceive),verb,a1,intransitive,دیکھَنَا / نَزَرَ آنَا,dēkhanā / nazar ānā
